dfi_source,project_id,client_name,project_name,country,region,sector,investment_type,commitment_amount_usd,commitment_currency,commitment_amount_original,approval_date,signing_date,status,es_category,description,project_url,domicile,date_added,country_standardized,is_multi_country,region_standardized,sector_standardized,status_standardized,investment_type_standardized,fund_focus_sector,duplicate_flag
DFC,9000105013,,Republic of India,India,Asia,Finance and Insurance,DI,21000000.0,USD,21000000.0,1986,,,,31210 - Forestry Policy and Administrative Management,,,2026-06-16,India,False,South Asia,Agriculture and Food,,Equity,,
DFC,9000105133,,Kingdom of Morocco,Morocco,MENA,Finance and Insurance,DI,12500000.0,USD,12500000.0,1986,,,,25020 - Privatization,,,2026-04-06,Morocco,False,Middle East and North Africa,Financial Services,,Equity,,
DFC,9000105031,,Department of External Resources,Sri Lanka,Asia,Finance and Insurance,DI,5693204.12,USD,5693204.12,1986,,,,31140 - Agricultural Water Resources,,,2026-04-06,Sri Lanka,False,South Asia,Infrastructure and Transport,,Equity,,
DFC,9000105157,,Jamaica,Jamaica,Western Hem,Finance and Insurance,DI,4586861.68,USD,4586861.68,1986,,,,25010 - Business Services,,,2026-04-06,Jamaica,False,Latin America and Caribbean,Financial Services,,Equity,,
DFC,9000105034,,Department of External Resources,Sri Lanka,Asia,Finance and Insurance,DI,3547683.47,USD,3547683.47,1986,,,,31140 - Agricultural Water Resources,,,2026-04-06,Sri Lanka,False,South Asia,Infrastructure and Transport,,Equity,,
DFC,9000105090,,Republic of Indonesia,Indonesia,Asia,Finance and Insurance,DI,3322901.37,USD,3322901.37,1986,,,,31140 - Agricultural Water Resources,,,2026-06-16,Indonesia,False,Asia and Pacific,Infrastructure and Transport,,Equity,,
DFC,9000105008,,Republic of India,India,Asia,Finance and Insurance,DI,3250570.47,USD,3250570.47,1986,,,,14010 - Water Resources Policy and Administrative Management,,,2026-06-16,India,False,South Asia,Infrastructure and Transport,,Equity,,
DFC,9000105164,,Central American Bank for Economic Integration,Honduras,Western Hem,Finance and Insurance,DI,3000000.0,USD,3000000.0,1986,,,,99810 - Sectors not Specified - Includes contributions to general development of the recipient under program 53010(balance of payments support),,,2026-04-06,Honduras,False,Latin America and Caribbean,Financial Services,,Equity,,
DFC,9000105151,,Republic of Ecuador,Ecuador,Western Hem,Finance and Insurance,DI,2374818.86,USD,2374818.86,1986,,,,31162 - Industrial crops/export crops,,,2026-04-06,Ecuador,False,Latin America and Caribbean,Financial Services,,Equity,,
DFC,9000105119,,Republic of Indonesia,Indonesia,Asia,Finance and Insurance,DI,2125851.34,USD,2125851.34,1986,,,,11120 - Education Facilities and Training,,,2026-06-16,Indonesia,False,Asia and Pacific,Financial Services,,Equity,,
DFC,9000105032,,Department of External Resources,Sri Lanka,Asia,Finance and Insurance,DI,1844312.52,USD,1844312.52,1986,,,,31140 - Agricultural Water Resources,,,2026-04-06,Sri Lanka,False,South Asia,Infrastructure and Transport,,Equity,,
DFC,9000105127,,Republic of Indonesia,Indonesia,Asia,Finance and Insurance,DI,1775031.25,USD,1775031.25,1986,,,,25020 - Privatization,,,2026-06-16,Indonesia,False,Asia and Pacific,Financial Services,,Equity,,
DFC,9000105092,,Republic of Indonesia,Indonesia,Asia,Finance and Insurance,DI,1751927.71,USD,1751927.71,1986,,,,11120 - Education Facilities and Training,,,2026-06-16,Indonesia,False,Asia and Pacific,Financial Services,,Equity,,
DFC,9000105139,,Republic of Kenya,Kenya,Africa,Finance and Insurance,DI,1724314.0,USD,1724314.0,1986,,,,31110 - Agricultural policy and administrative management,,,2026-04-06,Kenya,False,Sub-Saharan Africa,Financial Services,,Equity,,
DFC,9000105091,,Republic of Indonesia,Indonesia,Asia,Finance and Insurance,DI,1717011.62,USD,1717011.62,1986,,,,31140 - Agricultural Water Resources,,,2026-06-16,Indonesia,False,Asia and Pacific,Infrastructure and Transport,,Equity,,
DFC,9000105035,,Department of External Resources,Sri Lanka,Asia,Finance and Insurance,DI,1173051.12,USD,1173051.12,1986,,,,31110 - Agricultural policy and administrative management,,,2026-04-06,Sri Lanka,False,South Asia,Financial Services,,Equity,,
DFC,9000105093,,Republic of Indonesia,Indonesia,Asia,Finance and Insurance,DI,980434.21,USD,980434.21,1986,,,,25020 - Privatization,,,2026-06-16,Indonesia,False,Asia and Pacific,Financial Services,,Equity,,
DFC,9000105047,,Department of External Resources,Sri Lanka,Asia,Finance and Insurance,DI,873156.84,USD,873156.84,1986,,,,14020 - Water Supply and Sanitation - Large Systems,,,2026-04-06,Sri Lanka,False,South Asia,Infrastructure and Transport,,Equity,,
DFC,9000105120,,Republic of Indonesia,Indonesia,Asia,Finance and Insurance,DI,696000.0,USD,696000.0,1986,,,,11120 - Education Facilities and Training,,,2026-06-16,Indonesia,False,Asia and Pacific,Financial Services,,Equity,,
DFC,9000105086,,Republic of Indonesia,Indonesia,Asia,Finance and Insurance,DI,530451.46,USD,530451.46,1986,,,,24030 - Formal Sector Financial Intermediaries,,,2026-06-16,Indonesia,False,Asia and Pacific,Financial Services,,Equity,,
DFC,9000105094,,Republic of Indonesia,Indonesia,Asia,Finance and Insurance,DI,196750.33,USD,196750.33,1986,,,,31140 - Agricultural Water Resources,,,2026-06-16,Indonesia,False,Asia and Pacific,Infrastructure and Transport,,Equity,,
DFC,9000105033,,Department of External Resources,Sri Lanka,Asia,Finance and Insurance,DI,166090.0,USD,166090.0,1986,,,,31140 - Agricultural Water Resources,,,2026-04-06,Sri Lanka,False,South Asia,Infrastructure and Transport,,Equity,,
DFC,9000105126,,Republic of Indonesia,Indonesia,Asia,Finance and Insurance,DI,100000.0,USD,100000.0,1986,,,,25020 - Privatization,,,2026-06-16,Indonesia,False,Asia and Pacific,Financial Services,,Equity,,
DFC,9000105257,,Department of External Resources,Sri Lanka,Asia,Finance and Insurance,TPL IG,17295876.71,USD,17295876.71,1987,,,,16220 - Low-Cost Housing,,,2026-04-06,Sri Lanka,False,South Asia,Real Estate and Housing,,Loan,,
DFC,9000105014,,Republic of India,India,Asia,Finance and Insurance,DI,11499999.17,USD,11499999.17,1987,,,,31210 - Forestry Policy and Administrative Management,,,2026-06-16,India,False,South Asia,Agriculture and Food,,Equity,,
DFC,9000105256,,Department of External Resources,Sri Lanka,Asia,Finance and Insurance,TPL IG,11343652.57,USD,11343652.57,1987,,,,This is a Legacy USAID transaction with the extremely short description of 16220 - Low-Cost Housing,,,2026-04-06,Sri Lanka,False,South Asia,Real Estate and Housing,,Loan,,
DFC,9000105095,,Republic of Indonesia,Indonesia,Asia,Finance and Insurance,DI,7967453.98,USD,7967453.98,1987,,,,21020 - Road Transport,,,2026-06-16,Indonesia,False,Asia and Pacific,Infrastructure and Transport,,Equity,,
DFC,9000105009,,Republic of India,India,Asia,Finance and Insurance,DI,5000000.0,USD,5000000.0,1987,,,,14010 - Water Resources Policy and Administrative Management,,,2026-06-16,India,False,South Asia,Infrastructure and Transport,,Equity,,
DFC,9000105039,,Department of External Resources,Sri Lanka,Asia,Finance and Insurance,DI,3267477.42,USD,3267477.42,1987,,,,99810 - Sectors not Specified - Includes contributions to general development of the recipient under program 53010(balance of payments support),,,2026-04-06,Sri Lanka,False,South Asia,Financial Services,,Equity,,
DFC,9000105037,,Department of External Resources,Sri Lanka,Asia,Finance and Insurance,DI,3112587.72,USD,3112587.72,1987,,,,43040 - Rural Development,,,2026-04-06,Sri Lanka,False,South Asia,Financial Services,,Equity,,
DFC,9000105096,,Republic of Indonesia,Indonesia,Asia,Finance and Insurance,DI,1772055.62,USD,1772055.62,1987,,,,21020 - Road Transport,,,2026-06-16,Indonesia,False,Asia and Pacific,Infrastructure and Transport,,Equity,,
DFC,9000105057,,Republic of Indonesia,Indonesia,Asia,Finance and Insurance,DI,1223236.66,USD,1223236.66,1987,,,,13030 - Family Planning,,,2026-06-16,Indonesia,False,Asia and Pacific,Financial Services,,Equity,,
DFC,9000105123,,Republic of Indonesia,Indonesia,Asia,Finance and Insurance,DI,1215946.77,USD,1215946.77,1987,,,,31181 - Agricultural education/training,,,2026-06-16,Indonesia,False,Asia and Pacific,Financial Services,,Equity,,
DFC,9000105153,,Republic of Ecuador,Ecuador,Western Hem,Finance and Insurance,DI,906481.0,USD,906481.0,1987,,,,31162 - Industrial crops/export crops,,,2026-04-06,Ecuador,False,Latin America and Caribbean,Financial Services,,Equity,,
DFC,9000105097,,Republic of Indonesia,Indonesia,Asia,Finance and Insurance,DI,602842.71,USD,602842.71,1987,,,,12250 - Infectious Disease Control,,,2026-06-16,Indonesia,False,Asia and Pacific,Financial Services,,Equity,,
DFC,9000105078,,Republic of Indonesia,Indonesia,Asia,Finance and Insurance,DI,585448.98,USD,585448.98,1987,,,,31181 - Agricultural education/training,,,2026-06-16,Indonesia,False,Asia and Pacific,Financial Services,,Equity,,
DFC,9000105152,,Republic of Ecuador,Ecuador,Western Hem,Finance and Insurance,DI,193519.0,USD,193519.0,1987,,,,31162 - Industrial crops/export crops,,,2026-04-06,Ecuador,False,Latin America and Caribbean,Financial Services,,Equity,,
DFC,9000105038,,Department of External Resources,Sri Lanka,Asia,Finance and Insurance,DI,58000.0,USD,58000.0,1987,,,,43040 - Rural Development,,,2026-04-06,Sri Lanka,False,South Asia,Financial Services,,Equity,,
DFC,9000105076,,Republic of Indonesia,Indonesia,Asia,Finance and Insurance,DI,51760.06,USD,51760.06,1987,,,,31181 - Agricultural education/training,,,2026-06-16,Indonesia,False,Asia and Pacific,Financial Services,,Equity,,
DFC,9000105036,,Department of External Resources,Sri Lanka,Asia,Finance and Insurance,DI,609000.0,USD,609000.0,1988,,,,43040 - Rural Development,,,2026-04-06,Sri Lanka,False,South Asia,Financial Services,,Equity,,
DFC,9000105156,,Jamaica,Jamaica,Western Hem,Finance and Insurance,DI,519874.3,USD,519874.3,1988,,,,31110 - Agricultural policy and administrative management,,,2026-04-06,Jamaica,False,Latin America and Caribbean,Financial Services,,Equity,,
DFC,9000105254,,Islamic Republic of Pakistan,Pakistan,Central Asia,Finance and Insurance,TPL IG,29956527.84,USD,29956527.84,1989,,,,16220 - Low-Cost Housing,,,2026-06-16,Pakistan,False,Eastern Europe and Central Asia,Real Estate and Housing,,Loan,,
DFC,9000105265,,ECONOMIC PLANNING BOARD,Colombia,Western Hem,Finance and Insurance,TPL IG,10914.02,USD,10914.02,1989,,,,11110 - Education Policy and Administrative Management,,,2026-04-06,Colombia,False,Latin America and Caribbean,Financial Services,,Loan,,
DFC,9000105048,,Department of External Resources,Sri Lanka,Asia,Finance and Insurance,DI,1426.47,USD,1426.47,1989,,,,14020 - Water Supply and Sanitation - Large Systems,,,2026-04-06,Sri Lanka,False,South Asia,Infrastructure and Transport,,Equity,,
DFC,9000105255,,Islamic Republic of Pakistan,Pakistan,Central Asia,Finance and Insurance,TPL IG,20296130.93,USD,20296130.93,1990,,,,16220 - Low-Cost Housing,,,2026-06-16,Pakistan,False,Eastern Europe and Central Asia,Real Estate and Housing,,Loan,,
DFC,9000105268,,Environmental Enterprises,United States,Western Hem,Finance and Insurance,DI,1441520.68,USD,1441520.68,1990,,,,23040 - Electrical Transmission/Distribution,,,2026-04-06,United States,False,Latin America and Caribbean,Financial Services,,Equity,,
DFC,9000105239,,Republic of Zimbabwe,Zimbabwe,Africa,Finance and Insurance,TPL IG,50486643.67,USD,50486643.67,1992,,,,16220 - Low-Cost Housing,,,2026-04-06,Zimbabwe,False,Sub-Saharan Africa,Real Estate and Housing,,Loan,,
DFC,9000105236,,INFRASTRUCTURE LEASING AND FINANCIAL SERVICES LTD,India,Asia,Finance and Insurance,TPL IG,26787384.7,USD,26787384.7,1993,,,,16220 - Low-Cost Housing,,,2026-04-06,India,False,South Asia,Real Estate and Housing,,Loan,,
DFC,9000105227,,Republic of Indonesia,Indonesia,Asia,Finance and Insurance,TPL IG,25000000.0,USD,25000000.0,1993,,,,16220 - Low-Cost Housing,,,2026-06-16,Indonesia,False,Asia and Pacific,Real Estate and Housing,,Loan,,
DFC,9000105225,,Department of External Resources,Sri Lanka,Asia,Finance and Insurance,TPL IG,4911129.4,USD,4911129.4,1993,,,,16220 - Low-Cost Housing,,,2026-04-06,Sri Lanka,False,South Asia,Real Estate and Housing,,Loan,,
DFC,9000105228,,Republic of Indonesia,Indonesia,Asia,Finance and Insurance,TPL IG,20000000.0,USD,20000000.0,1994,,,,16220 - Low-Cost Housing,,,2026-06-16,Indonesia,False,Asia and Pacific,Real Estate and Housing,,Loan,,
DFC,9000105235,,Republic of India,India,Asia,Finance and Insurance,TPL IG,10000000.0,USD,10000000.0,1994,,,,16220 - Low-Cost Housing,,,2026-04-06,India,False,South Asia,Real Estate and Housing,,Loan,,
DFC,9000105234,,INFRASTRUCTURE LEASING AND FINANCIAL SERVICES LTD,India,Asia,Finance and Insurance,TPL IG,6702228.32,USD,6702228.32,1994,,,,16220 - Low-Cost Housing,,,2026-04-06,India,False,South Asia,Real Estate and Housing,,Loan,,
DFC,9000105240,,Republic of Zimbabwe,Zimbabwe,Africa,Finance and Insurance,TPL IG,48537003.39,USD,48537003.39,1995,,,,16220 - Low-Cost Housing,,,2026-04-06,Zimbabwe,False,Sub-Saharan Africa,Real Estate and Housing,,Loan,,
DFC,9000105230,,Republic of Indonesia,Indonesia,Asia,Finance and Insurance,TPL IG,15000000.0,USD,15000000.0,1995,,,,16220 - Low-Cost Housing,,,2026-04-06,Indonesia,False,Asia and Pacific,Real Estate and Housing,,Loan,,
DFC,9000105244,,FONDS DEQUIPEMENT COMMUNAL,Morocco,MENA,Finance and Insurance,TPL IG,15000000.0,USD,15000000.0,1995,,,,16220 - Low-Cost Housing,,,2026-04-06,Morocco,False,Middle East and North Africa,Real Estate and Housing,,Loan,,
DFC,9000105229,,Republic of Indonesia,Indonesia,Asia,Finance and Insurance,TPL IG,5000000.0,USD,5000000.0,1995,,,,16220 - Low-Cost Housing,,,2026-06-16,Indonesia,False,Asia and Pacific,Real Estate and Housing,,Loan,,
DFC,9000105232,,Republic of Indonesia,Indonesia,Asia,Finance and Insurance,TPL IG,11000000.0,USD,11000000.0,1996,,,,16220 - Low-Cost Housing,,,2026-04-06,Indonesia,False,Asia and Pacific,Real Estate and Housing,,Loan,,
DFC,9000105231,,Republic of Indonesia,Indonesia,Asia,Finance and Insurance,TPL IG,10000000.0,USD,10000000.0,1996,,,,16220 - Low-Cost Housing,,,2026-04-06,Indonesia,False,Asia and Pacific,Real Estate and Housing,,Loan,,
DFC,9000105238,,Republic of Tunisia,Tunisia,MENA,Finance and Insurance,TPL IG,10000000.0,USD,10000000.0,1996,,,,16220 - Low-Cost Housing,,,2026-04-06,Tunisia,False,Middle East and North Africa,Real Estate and Housing,,Loan,,
DFC,9000105233,,Republic of Indonesia,Indonesia,Asia,Finance and Insurance,TPL IG,14000000.0,USD,14000000.0,1997,,,,16220 - Low-Cost Housing,,,2026-04-06,Indonesia,False,Asia and Pacific,Real Estate and Housing,,Loan,,
DFC,9000105194,,Republic of Yemen,Yemen,MENA,Finance and Insurance,DI,476608.24,USD,476608.24,1997,,,,60040 - Rescheduling and Refinancing,,,2026-04-06,Yemen,False,Middle East and North Africa,Financial Services,,Equity,,
DFC,9000105241,,Republic of Zimbabwe,Zimbabwe,Africa,Finance and Insurance,TPL IG,29303287.41,USD,29303287.41,1998,,,,16220 - Low-Cost Housing,,,2026-04-06,Zimbabwe,False,Sub-Saharan Africa,Real Estate and Housing,,Loan,,
DFC,9000105245,,Kingdom of Morocco,Morocco,MENA,Finance and Insurance,TPL IG,10000000.0,USD,10000000.0,1999,,,,16220 - Low-Cost Housing,,,2026-04-06,Morocco,False,Middle East and North Africa,Real Estate and Housing,,Loan,,
DFC,9000105191,,Republic of Bosnia-Herzegovina,Bosnia And Herzegovina,Europe,Finance and Insurance,DI,1568341.17,USD,1568341.17,1999,,,,60040 - Rescheduling and Refinancing,,,2026-04-06,Bosnia and Herzegovina,False,Eastern Europe and Central Asia,Financial Services,,Equity,,
DFC,9000105195,,Republic of Yemen,Yemen,MENA,Finance and Insurance,DI,828472.32,USD,828472.32,1999,,,,60040 - Rescheduling and Refinancing,,,2026-04-06,Yemen,False,Middle East and North Africa,Financial Services,,Equity,,
DFC,9000105237,,Republic of India,India,Asia,Finance and Insurance,TPL IG,20000000.0,USD,20000000.0,2000,,,,16220 - Low-Cost Housing,,,2026-04-06,India,False,South Asia,Real Estate and Housing,,Loan,,
DFC,9000105222,,Islamic Republic of Pakistan,Pakistan,Central Asia,Finance and Insurance,TPL IG,104578342.04,USD,104578342.04,2002,,,,60040 - Rescheduling and Refinancing,,,2026-04-06,Pakistan,False,Eastern Europe and Central Asia,Financial Services,,Loan,,
DFC,9000105196,,Republic of Yemen,Yemen,MENA,Finance and Insurance,DI,4623873.59,USD,4623873.59,2002,,,,60040 - Rescheduling and Refinancing,,,2026-04-06,Yemen,False,Middle East and North Africa,Financial Services,,Equity,,
DFC,9000105190,,Republic of Serbia,Serbia,Europe,Finance and Insurance,DI,5462702.53,USD,5462702.53,2003,,,,53040 - Import Support (commodities),,,2026-04-06,Serbia,False,Eastern Europe and Central Asia,Financial Services,,Equity,,
DFC,Redacted,,Redacted,Ukraine,Europe,Redacted,Redacted,9000000.0,USD,9000000.0,2004,,,,"Information has temporarily been redacted, including to protect the safety of implementing partners.",Redacted,,2026-04-06,Ukraine,False,Eastern Europe and Central Asia,Other,,Other,,
DFC,9000023604,,IRC Kenya,Kenya,Africa,Health Care and Social Assistance,Insurance,3040821.0,USD,3040821.0,2004,,,,Humanitarian activities and services in Kenya,https://www.dfc.gov/sites/default/files/2019-08/irc_multicountry_insurance.pdf,,2026-06-16,Kenya,False,Sub-Saharan Africa,Healthcare,,Insurance,,
DFC,9000023608,,IRC Tanzania,Tanzania,Africa,Health Care and Social Assistance,Insurance,1190556.0,USD,1190556.0,2004,,,,Humanitarian activities and services in Tanzania,https://www.dfc.gov/sites/default/files/2019-08/irc_multicountry_insurance.pdf,,2026-06-16,Tanzania,False,Sub-Saharan Africa,Healthcare,,Insurance,,
